
Sync-Point 0, Time: 0, Nf = 0000110000, Systemstep: 0
Sync-Point 331, Time: 0.180542, Nf = 0000000003, Systemstep: 0.00012207

Sync-Point 332, Time: 0.180664, Nf = 0000000909, Systemstep: 0.00012207

Sync-Point 333, Time: 0.180786, Nf = 0000000005, Systemstep: 0.00012207

Sync-Point 334, Time: 0.180908, Nf = 0000000364, Systemstep: 0.00012207

Sync-Point 335, Time: 0.18103, Nf = 0000000004, Systemstep: 0.00012207

Sync-Point 336, Time: 0.181152, Nf = 0000000892, Systemstep: 0.00012207

Sync-Point 337, Time: 0.181274, Nf = 0000000012, Systemstep: 0.00012207

Sync-Point 338, Time: 0.181396, Nf = 0000000366, Systemstep: 0.00012207

Sync-Point 339, Time: 0.181519, Nf = 0000000005, Systemstep: 0.00012207

Sync-Point 340, Time: 0.181641, Nf = 0000009181, Systemstep: 0.00012207

Sync-Point 341, Time: 0.181763, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 342, Time: 0.181885, Nf = 0000000276, Systemstep: 0.00012207

Sync-Point 343, Time: 0.182007, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 344, Time: 0.182129, Nf = 0000001010, Systemstep: 0.00012207

Sync-Point 345, Time: 0.182251, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 346, Time: 0.182373, Nf = 0000000266, Systemstep: 0.00012207

Sync-Point 347, Time: 0.182495, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 348, Time: 0.182617, Nf = 0000001171, Systemstep: 0.00012207

Sync-Point 349, Time: 0.182739, Nf = 0000000002, Systemstep: 0.00012207

Sync-Point 350, Time: 0.182861, Nf = 0000000249, Systemstep: 0.00012207

Sync-Point 351, Time: 0.182983, Nf = 0000000002, Systemstep: 0.00012207

Sync-Point 352, Time: 0.183105, Nf = 0000001129, Systemstep: 0.00012207

Sync-Point 353, Time: 0.183228, Nf = 0000000005, Systemstep: 0.00012207

Sync-Point 354, Time: 0.18335, Nf = 0000000238, Systemstep: 0.00012207

Sync-Point 355, Time: 0.183472, Nf = 0000000002, Systemstep: 0.00012207

Sync-Point 356, Time: 0.183594, Nf = 0000034236, Systemstep: 0.00012207

Sync-Point 357, Time: 0.183716, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 358, Time: 0.183838, Nf = 0000000199, Systemstep: 0.00012207

Sync-Point 359, Time: 0.18396, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 360, Time: 0.184082, Nf = 0000001242, Systemstep: 0.00012207

Sync-Point 361, Time: 0.184204, Nf = 0000000002, Systemstep: 0.00012207

Sync-Point 362, Time: 0.184326, Nf = 0000000149, Systemstep: 0.00012207

Sync-Point 363, Time: 0.184448, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 364, Time: 0.18457, Nf = 0000001418, Systemstep: 0.00012207

Sync-Point 365, Time: 0.184692, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 366, Time: 0.184814, Nf = 0000000109, Systemstep: 0.00012207

Sync-Point 367, Time: 0.184937, Nf = 0000000003, Systemstep: 0.00012207

Sync-Point 368, Time: 0.185059, Nf = 0000001335, Systemstep: 0.00012207

Sync-Point 369, Time: 0.185181, Nf = 0000000003, Systemstep: 0.00012207

Sync-Point 370, Time: 0.185303, Nf = 0000000084, Systemstep: 0.00012207

Sync-Point 371, Time: 0.185425, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 372, Time: 0.185547, Nf = 0000009380, Systemstep: 0.00012207

Sync-Point 373, Time: 0.185669, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 374, Time: 0.185791, Nf = 0000000076, Systemstep: 0.00012207

Sync-Point 375, Time: 0.185913, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 376, Time: 0.186035, Nf = 0000001425, Systemstep: 0.00012207

Sync-Point 377, Time: 0.186157, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 378, Time: 0.186279, Nf = 0000000050, Systemstep: 0.00012207

Sync-Point 379, Time: 0.186401, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 380, Time: 0.186523, Nf = 0000001665, Systemstep: 0.00012207

Sync-Point 381, Time: 0.186646, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 382, Time: 0.186768, Nf = 0000000032, Systemstep: 0.00012207

Sync-Point 383, Time: 0.18689, Nf = 0000000003, Systemstep: 0.00012207

Sync-Point 384, Time: 0.187012, Nf = 0000001432, Systemstep: 0.00012207

Sync-Point 385, Time: 0.187134, Nf = 0000000002, Systemstep: 0.00012207

Sync-Point 386, Time: 0.187256, Nf = 0000000024, Systemstep: 0.00012207

Sync-Point 387, Time: 0.187378, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 388, Time: 0.1875, Nf = 0000110000, Systemstep: 0.00012207

Sync-Point 389, Time: 0.187622, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 390, Time: 0.187744, Nf = 0000000019, Systemstep: 0.00012207

Sync-Point 391, Time: 0.187866, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 392, Time: 0.187988, Nf = 0000001515, Systemstep: 0.00012207

Sync-Point 393, Time: 0.18811, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 394, Time: 0.188232, Nf = 0000000008, Systemstep: 0.00012207

Sync-Point 395, Time: 0.188354, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 396, Time: 0.188477, Nf = 0000001919, Systemstep: 0.00012207

Sync-Point 397, Time: 0.188599, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 398, Time: 0.188721, Nf = 0000000013, Systemstep: 0.00012207

Sync-Point 399, Time: 0.188843, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 400, Time: 0.188965, Nf = 0000001664, Systemstep: 0.00012207

Sync-Point 401, Time: 0.189087, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 402, Time: 0.189209, Nf = 0000000016, Systemstep: 0.00012207

Sync-Point 403, Time: 0.189331, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 404, Time: 0.189453, Nf = 0000009413, Systemstep: 0.00012207

Sync-Point 405, Time: 0.189575, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 406, Time: 0.189697, Nf = 0000000012, Systemstep: 0.00012207

Sync-Point 407, Time: 0.189819, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 408, Time: 0.189941, Nf = 0000001847, Systemstep: 0.00012207

Sync-Point 409, Time: 0.190063, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 410, Time: 0.190186, Nf = 0000000009, Systemstep: 0.00012207

Sync-Point 411, Time: 0.190308, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 412, Time: 0.19043, Nf = 0000002204, Systemstep: 0.00012207

Sync-Point 413, Time: 0.190552, Nf = 0000000002, Systemstep: 0.00012207

Sync-Point 414, Time: 0.190674, Nf = 0000000007, Systemstep: 0.00012207

Sync-Point 415, Time: 0.190796, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 416, Time: 0.190918, Nf = 0000001830, Systemstep: 0.00012207

Sync-Point 417, Time: 0.19104, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 418, Time: 0.191162, Nf = 0000000004, Systemstep: 0.00012207

Sync-Point 419, Time: 0.191284, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 420, Time: 0.191406, Nf = 0000034040, Systemstep: 0.00012207

Sync-Point 421, Time: 0.191528, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 422, Time: 0.19165, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 423, Time: 0.191772, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 424, Time: 0.191895, Nf = 0000001650, Systemstep: 0.00012207

Sync-Point 425, Time: 0.192017, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 426, Time: 0.192139, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 427, Time: 0.192261, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 428, Time: 0.192383, Nf = 0000002507, Systemstep: 0.00012207

Sync-Point 429, Time: 0.192505, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 430, Time: 0.192627, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 431, Time: 0.192749, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 432, Time: 0.192871, Nf = 0000001411, Systemstep: 0.00012207

Sync-Point 433, Time: 0.192993, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 434, Time: 0.193115, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 435, Time: 0.193237, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 436, Time: 0.193359, Nf = 0000009480, Systemstep: 0.00012207

Sync-Point 437, Time: 0.193481, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 438, Time: 0.193604, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 439, Time: 0.193726, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 440, Time: 0.193848, Nf = 0000001370, Systemstep: 0.00012207

Sync-Point 441, Time: 0.19397, Nf = 0000000002, Systemstep: 0.00012207

Sync-Point 442, Time: 0.194092, Nf = 0000000002, Systemstep: 0.00012207

Sync-Point 443, Time: 0.194214, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 444, Time: 0.194336, Nf = 0000002751, Systemstep: 0.00012207

Sync-Point 445, Time: 0.194458, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 446, Time: 0.19458, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 447, Time: 0.194702, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 448, Time: 0.194824, Nf = 0000001226, Systemstep: 0.00012207

Sync-Point 449, Time: 0.194946, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 450, Time: 0.195068, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 451, Time: 0.19519, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 452, Time: 0.195312, Nf = 0000067621, Systemstep: 0.00012207

Sync-Point 453, Time: 0.195435, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 454, Time: 0.195557, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 455, Time: 0.195679, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 456, Time: 0.195801, Nf = 0000001111, Systemstep: 0.00012207

Sync-Point 457, Time: 0.195923, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 458, Time: 0.196045, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 459, Time: 0.196167, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 460, Time: 0.196289, Nf = 0000003021, Systemstep: 0.00012207

Sync-Point 461, Time: 0.196411, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 462, Time: 0.196533, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 463, Time: 0.196655, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 464, Time: 0.196777, Nf = 0000001081, Systemstep: 0.00012207

Sync-Point 465, Time: 0.196899, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 466, Time: 0.197021, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 467, Time: 0.197144, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 468, Time: 0.197266, Nf = 0000009591, Systemstep: 0.00012207

Sync-Point 469, Time: 0.197388, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 470, Time: 0.19751, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 471, Time: 0.197632, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 472, Time: 0.197754, Nf = 0000001056, Systemstep: 0.00012207

Sync-Point 473, Time: 0.197876, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 474, Time: 0.197998, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 475, Time: 0.19812, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 476, Time: 0.198242, Nf = 0000003244, Systemstep: 0.00012207

Sync-Point 477, Time: 0.198364, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 478, Time: 0.198486, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 479, Time: 0.198608, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 480, Time: 0.19873, Nf = 0000001090, Systemstep: 0.00012207

Sync-Point 481, Time: 0.198853, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 482, Time: 0.198975, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 483, Time: 0.199097, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 484, Time: 0.199219, Nf = 0000033911, Systemstep: 0.00012207

Sync-Point 485, Time: 0.199341, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 486, Time: 0.199463, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 487, Time: 0.199585, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 488, Time: 0.199707, Nf = 0000001035, Systemstep: 0.00012207

Sync-Point 489, Time: 0.199829, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 490, Time: 0.199951, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 491, Time: 0.200073, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 492, Time: 0.200195, Nf = 0000003485, Systemstep: 0.00012207

Sync-Point 493, Time: 0.200317, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 494, Time: 0.200439, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 495, Time: 0.200562, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 496, Time: 0.200684, Nf = 0000000941, Systemstep: 0.00012207

Sync-Point 497, Time: 0.200806, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 498, Time: 0.200928, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 499, Time: 0.20105, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 500, Time: 0.201172, Nf = 0000009651, Systemstep: 0.00012207

Sync-Point 501, Time: 0.201294, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 502, Time: 0.201416, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 503, Time: 0.201538, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 504, Time: 0.20166, Nf = 0000000806, Systemstep: 0.00012207

Sync-Point 505, Time: 0.201782, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 506, Time: 0.201904, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 507, Time: 0.202026, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 508, Time: 0.202148, Nf = 0000003686, Systemstep: 0.00012207

Sync-Point 509, Time: 0.202271, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 510, Time: 0.202393, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 511, Time: 0.202515, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 512, Time: 0.202637, Nf = 0000000678, Systemstep: 0.00012207

Sync-Point 513, Time: 0.202759, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 514, Time: 0.202881, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 515, Time: 0.203003, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 516, Time: 0.203125, Nf = 0000099962, Systemstep: 0.00012207

Sync-Point 517, Time: 0.203247, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 518, Time: 0.203369, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 519, Time: 0.203491, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 520, Time: 0.203613, Nf = 0000000509, Systemstep: 0.00012207

Sync-Point 521, Time: 0.203735, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 522, Time: 0.203857, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 523, Time: 0.203979, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 524, Time: 0.204102, Nf = 0000003811, Systemstep: 0.00012207

Sync-Point 525, Time: 0.204224, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 526, Time: 0.204346, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 527, Time: 0.204468, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 528, Time: 0.20459, Nf = 0000000369, Systemstep: 0.00012207

Sync-Point 529, Time: 0.204712, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 530, Time: 0.204834, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 531, Time: 0.204956, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 532, Time: 0.205078, Nf = 0000009739, Systemstep: 0.00012207

Sync-Point 533, Time: 0.2052, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 534, Time: 0.205322, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 535, Time: 0.205444, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 536, Time: 0.205566, Nf = 0000000280, Systemstep: 0.00012207

Sync-Point 537, Time: 0.205688, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 538, Time: 0.205811, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 539, Time: 0.205933, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 540, Time: 0.206055, Nf = 0000003850, Systemstep: 0.00012207

Sync-Point 541, Time: 0.206177, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 542, Time: 0.206299, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 543, Time: 0.206421, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 544, Time: 0.206543, Nf = 0000000185, Systemstep: 0.00012207

Sync-Point 545, Time: 0.206665, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 546, Time: 0.206787, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 547, Time: 0.206909, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 548, Time: 0.207031, Nf = 0000033722, Systemstep: 0.00012207

Sync-Point 549, Time: 0.207153, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 550, Time: 0.207275, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 551, Time: 0.207397, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 552, Time: 0.20752, Nf = 0000000117, Systemstep: 0.00012207

Sync-Point 553, Time: 0.207642, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 554, Time: 0.207764, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 555, Time: 0.207886, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 556, Time: 0.208008, Nf = 0000003771, Systemstep: 0.00012207

Sync-Point 557, Time: 0.20813, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 558, Time: 0.208252, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 559, Time: 0.208374, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 560, Time: 0.208496, Nf = 0000000070, Systemstep: 0.00012207

Sync-Point 561, Time: 0.208618, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 562, Time: 0.20874, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 563, Time: 0.208862, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 564, Time: 0.208984, Nf = 0000009811, Systemstep: 0.00012207

Sync-Point 565, Time: 0.209106, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 566, Time: 0.209229, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 567, Time: 0.209351, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 568, Time: 0.209473, Nf = 0000000031, Systemstep: 0.00012207

Sync-Point 569, Time: 0.209595, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 570, Time: 0.209717, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 571, Time: 0.209839, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 572, Time: 0.209961, Nf = 0000003563, Systemstep: 0.00012207

Sync-Point 573, Time: 0.210083, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 574, Time: 0.210205, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 575, Time: 0.210327, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 576, Time: 0.210449, Nf = 0000000012, Systemstep: 0.00012207

Sync-Point 577, Time: 0.210571, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 578, Time: 0.210693, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 579, Time: 0.210815, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 580, Time: 0.210938, Nf = 0000067061, Systemstep: 0.00012207

Sync-Point 581, Time: 0.21106, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 582, Time: 0.211182, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 583, Time: 0.211304, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 584, Time: 0.211426, Nf = 0000000005, Systemstep: 0.00012207

Sync-Point 585, Time: 0.211548, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 586, Time: 0.21167, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 587, Time: 0.211792, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 588, Time: 0.211914, Nf = 0000003322, Systemstep: 0.00012207

Sync-Point 589, Time: 0.212036, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 590, Time: 0.212158, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 591, Time: 0.21228, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 592, Time: 0.212402, Nf = 0000000002, Systemstep: 0.00012207

Sync-Point 593, Time: 0.212524, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 594, Time: 0.212646, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 595, Time: 0.212769, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 596, Time: 0.212891, Nf = 0000009825, Systemstep: 0.00012207

Sync-Point 597, Time: 0.213013, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 598, Time: 0.213135, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 599, Time: 0.213257, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 600, Time: 0.213379, Nf = 0000000002, Systemstep: 0.00012207

Sync-Point 601, Time: 0.213501, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 602, Time: 0.213623, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 603, Time: 0.213745, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 604, Time: 0.213867, Nf = 0000003087, Systemstep: 0.00012207

Sync-Point 605, Time: 0.213989, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 606, Time: 0.214111, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 607, Time: 0.214233, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 608, Time: 0.214355, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 609, Time: 0.214478, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 610, Time: 0.2146, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 611, Time: 0.214722, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 612, Time: 0.214844, Nf = 0000033614, Systemstep: 0.00012207

Sync-Point 613, Time: 0.214966, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 614, Time: 0.215088, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 615, Time: 0.21521, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 616, Time: 0.215332, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 617, Time: 0.215454, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 618, Time: 0.215576, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 619, Time: 0.215698, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 620, Time: 0.21582, Nf = 0000002871, Systemstep: 0.00012207

Sync-Point 621, Time: 0.215942, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 622, Time: 0.216064, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 623, Time: 0.216187, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 624, Time: 0.216309, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 625, Time: 0.216431, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 626, Time: 0.216553, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 627, Time: 0.216675, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 628, Time: 0.216797, Nf = 0000009731, Systemstep: 0.00012207

Sync-Point 629, Time: 0.216919, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 630, Time: 0.217041, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 631, Time: 0.217163, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 632, Time: 0.217285, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 633, Time: 0.217407, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 634, Time: 0.217529, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 635, Time: 0.217651, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 636, Time: 0.217773, Nf = 0000002647, Systemstep: 0.00012207

Sync-Point 637, Time: 0.217896, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 638, Time: 0.218018, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 639, Time: 0.21814, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 640, Time: 0.218262, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 641, Time: 0.218384, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 642, Time: 0.218506, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 643, Time: 0.218628, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 644, Time: 0.21875, Nf = 0000109778, Systemstep: 0.00012207

Sync-Point 645, Time: 0.218872, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 646, Time: 0.218994, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 647, Time: 0.219116, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 648, Time: 0.219238, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 649, Time: 0.21936, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 650, Time: 0.219482, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 651, Time: 0.219604, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 652, Time: 0.219727, Nf = 0000002375, Systemstep: 0.00012207

Sync-Point 653, Time: 0.219849, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 654, Time: 0.219971, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 655, Time: 0.220093, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 656, Time: 0.220215, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 657, Time: 0.220337, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 658, Time: 0.220459, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 659, Time: 0.220581, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 660, Time: 0.220703, Nf = 0000009650, Systemstep: 0.00012207

Sync-Point 661, Time: 0.220825, Nf = 0000000001, Systemstep: 0.00012207

Sync-Point 662, Time: 0.220947, Nf = 0000000001, Systemstep: 0.00012207

